"","x"
"1",8.699
"2",7.972
"3",18.401
"4",15.29
"5",15.923
"6",11.395
"7",7.511
"8",3.572
"9",7.306
"10",11.097
"11",15.236
"12",0.412
"13",13.602
"14",4.733
"15",5.037
"16",9.44
"17",16.592
"18",15.405
"19",9.54
"20",7.625
"21",4.749
"22",8.043
"23",5.23
"24",5.535
"25",7.754
"26",6.555
"27",9.684
"28",9.808
"29",9.068
"30",5.933
"31",0.435
"32",5.279
"33",6.626
"34",12.02
"35",11.441
"36",12.864
"37",6.305
"38",6.726
"39",4.945
"40",10.607
"41",12.057
"42",6.723
"43",7.42
"44",7.996
"45",12.3
