"","x"
"1",3.426
"2",7.908
"3",8.216
"4",2.83
"5",8.025
"6",6.345
"7",10.045
"8",9.582
"9",8.092
"10",7.969
"11",2.387
"12",5.808
"13",3.686
"14",13.377
"15",9.999
"16",6.733
"17",11.691
"18",11.337
"19",11.754
"20",12.327
"21",12.362
"22",12.113
"23",11.504
"24",7.399
"25",10.045
"26",12.034
"27",12.456
"28",11.951
"29",11.478
"30",10.278
"31",3.963
"32",2.667
"33",10.818
"34",7.679
"35",12.467
"36",12.564
"37",12.525
"38",11.367
"39",11.1
"40",11.538
"41",13.496
"42",12.077
"43",10.821
"44",11.497
"45",5.984
"46",7.064
"47",11.054
"48",4.004
"49",7.765
"50",4.693
