"","x"
"1",7.837
"2",3.426
"3",9.112
"4",7.908
"5",8.216
"6",2.83
"7",8.025
"8",6.345
"9",0.325
"10",5.252
"11",8.092
"12",7.969
"13",2.387
"14",5.808
"15",6.804
"16",3.686
"17",0.601
"18",9.999
"19",6.733
"20",11.691
"21",11.337
"22",11.754
"23",12.327
"24",10.631
"25",7.399
"26",10.045
"27",12.034
"28",12.456
"29",11.951
"30",10.278
"31",10.508
"32",3.963
"33",2.667
"34",10.818
"35",7.679
"36",0.287
"37",12.564
"38",12.525
"39",11.367
"40",11.1
"41",12.077
"42",8.511
"43",10.821
"44",11.497
"45",5.984
"46",7.064
"47",4.004
"48",7.765
"49",4.693
"50",2.918
