"","x"
"1",0.457
"2",4.083
"3",0.081
"4",4.71
"5",3.884
"6",4.043
"7",5.245
"8",0.826
"9",4.939
"10",0.583
"11",4.374
"12",6.288
"13",5.862
"14",0
"15",5.858
"16",0.35
"17",-0.073
"18",3.22
"19",5.554
"20",3.749
"21",5.904
"22",-0.021
"23",2.325
"24",2.899
"25",5.475
"26",5.553
"27",2.141
"28",3.938
"29",2.664
"30",4.179
"31",4.128
"32",0.377
"33",0.043
"34",0
"35",1.697
"36",0
"37",3.619
"38",0
"39",5.636
"40",4.923
"41",-0.074
"42",5.098
"43",5.359
"44",11.379
"45",-0.042
"46",0.045
"47",4.629
