"","x"
"1",20.668
"2",21.488
"3",23.386
"4",19.256
"5",23.448
"6",20.54
"7",24.058
"8",23.677
"9",21.958
"10",26.136
"11",22.911
"12",24.61
"13",24.922
"14",21.906
"15",24.664
"16",23.834
"17",26.814
"18",26.274
"19",24.832
"20",22.355
"21",27.944
"22",25.487
"23",25.56
"24",22.053
"25",27.899
"26",20.339
"27",27.644
"28",26.786
"29",21.156
"30",25.566
"31",24.675
"32",27.774
"33",22.877
"34",23.561
"35",20.601
"36",26.923
"37",26.675
"38",24.251
"39",26.376
"40",25.569
"41",26.37
"42",22.175
"43",25.326
"44",26.111
"45",21.812
"46",23.218
"47",23.07
"48",24.68
"49",24.837
"50",24.997
"51",20.522
"52",23.183
"53",21.99
"54",23.491
"55",24.319
"56",24.046
