"","x"
"1",20.668
"2",21.488
"3",23.386
"4",16.785
"5",19.256
"6",23.448
"7",20.54
"8",24.058
"9",23.677
"10",19.003
"11",19.414
"12",24.757
"13",21.958
"14",22.911
"15",24.61
"16",24.922
"17",21.906
"18",24.664
"19",23.834
"20",26.274
"21",24.832
"22",22.355
"23",25.487
"24",25.56
"25",22.053
"26",20.339
"27",26.786
"28",21.156
"29",25.566
"30",24.675
"31",19.36
"32",27.774
"33",22.877
"34",19.302
"35",23.561
"36",21.264
"37",20.601
"38",26.923
"39",26.675
"40",24.251
"41",26.376
"42",25.569
"43",26.37
"44",22.175
"45",25.326
"46",17.255
"47",14.828
"48",21.812
"49",18.112
"50",19.004
"51",23.218
"52",23.07
"53",24.68
"54",24.837
"55",24.997
"56",20.522
"57",19.447
"58",23.183
"59",21.99
"60",23.491
"61",19.49
"62",19.597
"63",24.319
"64",24.046
"65",19.375
"66",20.106
