"","V1","V2"
"1",1,3
"2",1,4
"3",4,5
"4",2,6
"5",3,7
"6",5,7
"7",6,7
"8",3,8
"9",1,9
"10",2,10
"11",10,11
"12",8,12
"13",9,12
"14",12,13
"15",6,14
"16",14,15
"17",7,16
"18",13,16
"19",14,16
"20",12,17
"21",13,18
"22",14,18
"23",12,19
"24",10,20
"25",2,21
"26",16,21
"27",10,23
"28",20,23
"29",21,24
"30",22,24
"31",19,25
"32",16,26
"33",26,27
"34",24,28
"35",16,29
"36",25,29
"37",21,30
"38",22,30
"39",26,30
"40",27,31
"41",29,31
"42",25,32
"43",27,33
"44",30,34
"45",31,35
"46",28,36
"47",21,37
"48",34,37
"49",36,37
