"","x"
"1",19.343
"2",19.805
"3",22.313
"4",22.86
"5",22.265
"6",19.357
"7",19.245
"8",22.149
"9",21.578
"10",21.874
"11",17.807
"12",22.739
"13",21.9
"14",22.324
"15",22.757
"16",21.661
"17",18.9
"18",19.89
"19",20.61
"20",22.177
"21",21.368
"22",20.194
"23",19.284
"24",19.545
"25",18.148
"26",22.498
"27",18.541
"28",22.234
"29",18.645
"30",22.45
"31",19.54
"32",19.458
"33",21.83
"34",21.004
"35",19.775
"36",21.725
"37",21.575
"38",13.674
"39",14.17
"40",18.453
"41",19.751
"42",16.463
"43",21.723
"44",21.502
"45",19.183
"46",15.659
"47",22.111
"48",15.346
"49",21.457
"50",19.723
"51",21.341
