"","V1","V2"
"1",1,3
"2",1,6
"3",1,7
"4",2,7
"5",2,8
"6",3,9
"7",3,25
"8",4,8
"9",5,10
"10",6,15
"11",6,20
"12",7,13
"13",7,14
"14",8,12
"15",8,13
"16",9,24
"17",9,29
"18",10,11
"19",10,12
"20",11,17
"21",12,18
"22",13,18
"23",13,19
"24",14,19
"25",15,20
"26",16,23
"27",17,30
"28",18,22
"29",20,21
"30",21,22
"31",21,25
"32",21,38
"33",22,28
"34",22,34
"35",23,27
"36",23,33
"37",24,29
"38",24,35
"39",25,27
"40",25,39
"41",26,29
"42",27,29
"43",27,34
"44",28,33
"45",28,34
"46",28,37
"47",29,31
"48",30,32
"49",30,33
"50",30,36
"51",33,36
"52",34,37
"53",34,38
"54",35,39
