"","weight"
"1",3.73222574344217
"2",0.706476468586963
"3",2.89497841107679
"4",1.51274584771319
"5",0.567645135028917
"6",1.27395015575916
"7",1.34738301838503
"8",1.20865255539361
"9",1.29662022215283
"10",2.08068642530017
"11",1.42743861519628
"12",1.76573950494433
"13",3.27115713471491
"14",3.28937015293327
"15",1.56980540199166
"16",2.37946716744344
"17",1.71756106141118
"18",1.01710373144791
"19",2.71809510521813
"20",3.46539521556311
"21",3.67261476339065
"22",3.65836578270031
"23",3.19462439103199
"24",1.12160599132565
"25",0.655591335851238
"26",0.851892598764949
"27",1.05341539806864
"28",2.05456812991137
"29",0.869358384152424
"30",2.91629148062083
"31",0.73434392480342
"32",0.867965437364166
"33",0.866176078708718
"34",0.843493331066971
"35",1.61068339516626
"36",1.06550269797781
"37",1.46925150993838
"38",0.637156966374007
