"","x"
"1",11.494
"2",3.234
"3",11.553
"4",13.077
"5",12.003
"6",14.202
"7",11.765
"8",11.424
"9",11.589
"10",18.204
"11",18.298
"12",16.636
"13",17.139
"14",17.137
"15",18.09
"16",18.444
"17",14.776
"18",18.571
"19",17.203
"20",15.203
"21",11.929
"22",17.502
"23",19.504
"24",20.287
"25",19.612
"26",17.842
"27",19.567
"28",19.555
"29",20.22
"30",20.118
"31",17.257
"32",21.096
"33",19.506
"34",18.438
"35",16.767
"36",18.189
"37",16.681
"38",20.574
"39",16.783
"40",17
"41",13.042
"42",13.419
"43",14.662
"44",16.357
