"","x"
"1",8.205
"2",11.102
"3",9.304
"4",13.437
"5",11.237
"6",11.941
"7",11.629
"8",13.628
"9",12.953
"10",11.528
"11",11.772
"12",3.261
"13",13.092
"14",11.588
"15",6.497
"16",3.299
"17",13.716
"18",12.327
"19",14.696
"20",8.97
"21",12.572
"22",10.328
"23",12.521
"24",10.007
"25",10.475
"26",12.388
"27",12.363
"28",2.774
"29",10.248
"30",10.019
"31",10.405
"32",10.257
"33",0
"34",5.665
"35",13.065
"36",10.852
"37",13.993
"38",3.255
"39",6.976
"40",12.702
"41",0
"42",10.384
"43",2.462
"44",13.812
