"","x"
"1",11.941
"2",11.629
"3",9.774
"4",9.647
"5",11.528
"6",11.772
"7",13.092
"8",9.797
"9",13.032
"10",8.97
"11",10.328
"12",12.521
"13",12.198
"14",10.007
"15",12.376
"16",10.118
"17",10.38
"18",10.475
"19",12.388
"20",12.363
"21",10.248
"22",12.419
"23",10.019
"24",10.405
"25",10.257
"26",5.665
"27",13.065
"28",10.852
"29",14.589
"30",13.993
"31",14.216
"32",14.274
"33",14.069
"34",14.925
"35",6.976
"36",12.702
"37",14.739
"38",10.384
"39",15.652
"40",15.322
"41",14.533
"42",13.812
"43",15.181
