"","x"
"1",13.953
"2",11.941
"3",13.849
"4",11.629
"5",12.953
"6",11.528
"7",14.035
"8",11.772
"9",13.82
"10",15.404
"11",14.915
"12",17.008
"13",16.11
"14",14.569
"15",17.298
"16",16.233
"17",15.098
"18",13.994
"19",10.328
"20",12.521
"21",12.198
"22",10.007
"23",10.118
"24",15.062
"25",12.388
"26",12.363
"27",10.248
"28",12.419
"29",10.019
"30",10.257
"31",14.658
"32",13.065
"33",10.852
"34",14.589
"35",13.993
"36",14.216
"37",15.108
"38",14.848
"39",15.055
"40",14.274
"41",14.069
"42",14.925
"43",14.989
"44",15.508
"45",6.976
"46",12.702
"47",10.384
"48",15.652
"49",14.533
"50",13.812
