"","x"
"1",9.09
"2",8.205
"3",0
"4",11.102
"5",9.304
"6",9.581
"7",11.528
"8",3.261
"9",0.005
"10",-0.046
"11",-0.19
"12",0.077
"13",6.497
"14",3.299
"15",0.112
"16",0.086
"17",-0.059
"18",-0.144
"19",8.97
"20",10.328
"21",10.475
"22",2.774
"23",0.057
"24",10.248
"25",-0.226
"26",0.099
"27",-0.062
"28",0
"29",10.257
"30",0
"31",5.665
"32",0
"33",10.852
"34",0
"35",0
"36",0.068
"37",0.212
"38",0.285
"39",0.147
"40",0.136
"41",0
"42",3.255
"43",0.162
"44",6.976
"45",0
"46",0
"47",0
"48",0
"49",2.462
"50",0
