"","weight"
"1",0.352272622246445
"2",0.338866758996492
"3",0.405955663090803
"4",0.620080640177216
"5",0.512285077280045
"6",1.45154780136878
"7",1.87985877070512
"8",0.313133518177118
"9",0.376792250692752
"10",0.273512339660806
"11",0.423268236317793
"12",0.273497714713366
"13",0.558212325374287
"14",0.272330681110457
"15",0.45224440273524
"16",0.476910892875522
"17",0.535911373160041
"18",0.557638771755457
"19",0.499928994942449
"20",0.672681202575117
"21",0.661891229962561
"22",1.49030198296681
