"","weight"
"1",0.277193073483017
"2",0.0847112744096509
"3",0.932131428363087
"4",0.513077966344053
"5",1.37936797099894
"6",0.751585657364945
"7",1.91369172020213
"8",3.04490328255285
"9",1.31658991331295
"10",0.612555303753435
"11",2.15843091166958
"12",1.13057507476299
"13",2.53355165740453
"14",2.07839096416753
"15",1.43858437326867
"16",1.66573737416854
"17",0.68095521163711
"18",1.82129075083486
"19",1.0978269445283
"20",1.78930852514387
"21",1.01399013804794
"22",0.398441965982059
"23",0.263248931517222
"24",1.02923320983793
"25",1.43126831877276
"26",1.54634349363063
"27",3.91907654951592
"28",1.69211140306158
"29",1.41173510267909
"30",0.455692879455764
"31",2.9489998304382
"32",4.03404903312369
"33",2.81151987365925
"34",2.24495011096527
"35",1.98023357241139
"36",2.62792104106848
"37",1.93707227554495
"38",1.68991597416216
"39",1.53561844217096
