"","V1","V2"
"1",1,2
"2",1,4
"3",2,3
"4",2,5
"5",4,5
"6",4,10
"7",5,8
"8",5,9
"9",6,12
"10",6,13
"11",7,11
"12",7,12
"13",8,9
"14",8,14
"15",8,31
"16",9,13
"17",9,17
"18",10,14
"19",11,19
"20",12,18
"21",12,19
"22",13,18
"23",13,31
"24",14,16
"25",15,16
"26",15,17
"27",15,20
"28",17,20
"29",17,21
"30",18,21
"31",19,22
"32",19,24
"33",20,28
"34",21,22
"35",21,26
"36",21,27
"37",22,25
"38",22,26
"39",23,25
"40",23,29
"41",24,31
"42",24,36
"43",25,26
"44",25,29
"45",25,35
"46",26,30
"47",26,32
"48",27,32
"49",27,33
"50",28,31
"51",28,33
"52",30,34
"53",30,35
"54",31,36
"55",32,34
"56",32,37
