"","V1","V2"
"1",1,5
"2",1,7
"3",2,13
"4",3,9
"5",4,8
"6",4,9
"7",5,8
"8",5,21
"9",6,7
"10",6,10
"11",7,10
"12",7,11
"13",8,11
"14",9,12
"15",9,14
"16",10,18
"17",11,12
"18",11,16
"19",11,17
"20",12,15
"21",12,16
"22",13,15
"23",13,19
"24",14,21
"25",15,16
"26",15,19
"27",15,25
"28",16,20
"29",16,22
"30",17,22
"31",17,23
"32",18,21
"33",18,23
"34",19,26
"35",20,24
"36",20,25
"37",22,24
"38",22,30
"39",24,27
"40",25,26
"41",25,28
"42",27,31
"43",28,29
"44",29,32
"45",30,33
"46",30,34
"47",31,32
"48",31,34
"49",32,34
"50",32,35
"51",33,36
"52",35,36
