"","V1","V2"
"1",1,2
"2",2,3
"3",3,4
"4",1,6
"5",2,7
"6",6,7
"7",3,8
"8",4,8
"9",5,9
"10",7,11
"11",7,12
"12",11,12
"13",6,13
"14",10,15
"15",10,16
"16",12,16
"17",11,17
"18",13,17
"19",17,19
"20",18,19
"21",12,20
"22",18,20
"23",15,21
"24",16,21
"25",14,22
"26",15,22
"27",18,23
"28",20,23
"29",20,24
"30",21,24
"31",22,25
"32",24,25
"33",9,26
"34",22,26
"35",24,27
"36",25,27
"37",24,28
"38",23,29
"39",11,30
"40",16,30
"41",26,30
"42",29,30
"43",28,31
"44",29,31
"45",26,33
"46",30,33
"47",32,33
"48",32,34
