"","V1","V2"
"1",1,7
"2",1,8
"3",2,22
"4",3,9
"5",3,10
"6",4,9
"7",5,11
"8",5,12
"9",6,10
"10",6,11
"11",7,8
"12",7,29
"13",8,12
"14",8,15
"15",9,21
"16",10,17
"17",11,16
"18",11,17
"19",12,16
"20",12,29
"21",13,14
"22",13,15
"23",13,18
"24",15,18
"25",15,19
"26",16,19
"27",17,20
"28",17,22
"29",18,26
"30",19,20
"31",19,24
"32",19,25
"33",20,23
"34",20,24
"35",21,23
"36",21,27
"37",22,29
"38",22,38
"39",23,24
"40",23,27
"41",23,33
"42",24,28
"43",24,30
"44",25,30
"45",25,31
"46",26,29
"47",26,31
"48",27,34
"49",28,32
"50",28,33
"51",29,38
"52",30,32
"53",30,40
"54",32,35
"55",33,34
"56",33,36
"57",34,37
"58",35,41
"59",36,39
"60",39,42
"61",40,43
"62",40,44
"63",41,42
"64",41,44
"65",42,44
"66",43,45
