"","x"
"1",5.368
"2",4.302
"3",9.89
"4",3.986
"5",3.536
"6",7.813
"7",11.187
"8",8.935
"9",10.553
"10",13.099
"11",10.433
"12",8.965
"13",4.078
"14",10.847
"15",9.423
"16",10.458
"17",10.53
"18",10.336
"19",12.495
"20",8.546
"21",8.959
"22",10.373
"23",9.212
"24",10.986
"25",12.36
"26",9.082
"27",11.094
"28",12.024
"29",0.354
"30",0.578
"31",12.029
"32",12.476
"33",9.367
"34",11.168
"35",12.704
"36",0.463
"37",2.067
"38",12.467
"39",9.708
"40",10.9
"41",11.459
"42",1.588
"43",1.417
"44",10.72
"45",11.128
"46",6.892
"47",1.263
"48",0.807
"49",9.588
