"","V1","V2"
"1",2,5
"2",1,6
"3",3,6
"4",1,7
"5",5,9
"6",3,11
"7",5,11
"8",6,11
"9",2,12
"10",7,12
"11",7,13
"12",8,13
"13",8,14
"14",8,15
"15",13,16
"16",6,17
"17",12,17
"18",13,17
"19",11,18
"20",16,19
"21",18,20
"22",4,21
"23",10,21
"24",17,22
"25",12,23
"26",17,23
"27",18,23
"28",11,24
"29",18,24
"30",22,24
"31",17,25
"32",19,25
"33",22,25
"34",15,26
"35",19,26
"36",4,27
"37",20,27
"38",20,28
"39",21,28
"40",23,28
"41",23,29
"42",25,29
"43",19,30
"44",26,30
"45",22,31
"46",24,32
"47",31,33
"48",31,34
"49",21,35
"50",21,36
