"","x"
"1",6.491
"2",11.365
"3",9.829
"4",9.89
"5",8.208
"6",9.302
"7",10.313
"8",7.813
"9",11.187
"10",12.843
"11",8.935
"12",10.553
"13",10.424
"14",13.099
"15",10.433
"16",4.078
"17",10.847
"18",9.423
"19",10.515
"20",10.458
"21",10.53
"22",10.336
"23",12.495
"24",10.125
"25",10.373
"26",9.212
"27",10.986
"28",12.36
"29",9.082
"30",11.094
"31",12.024
"32",12.029
"33",12.476
"34",9.367
"35",11.168
"36",12.704
"37",12.467
"38",9.708
"39",10.9
"40",11.459
"41",1.588
"42",10.72
"43",11.128
"44",6.892
"45",9.588
