"","x"
"1",3.989
"2",0
"3",0.37
"4",0
"5",0.2
"6",2.931
"7",-0.087
"8",3.362
"9",-0.267
"10",-0.009
"11",6.465
"12",2.803
"13",-0.047
"14",3.512
"15",0
"16",0.163
"17",5.284
"18",7.647
"19",7.607
"20",6.689
"21",4.354
"22",7.131
"23",7.019
"24",4.786
"25",-0.046
"26",4.481
"27",-0.091
"28",0.099
"29",6.027
"30",6.975
"31",4.878
"32",7.606
"33",6.719
"34",0.172
"35",5.14
"36",-0.1
"37",0.048
"38",-0.017
"39",0.136
"40",5.497
"41",0.181
"42",3.646
"43",7.231
"44",7.401
"45",6.261
"46",3.958
"47",0.186
"48",0.203
"49",0
"50",0.449
