"","V1","V2"
"1",1,4
"2",4,5
"3",1,6
"4",2,6
"5",4,6
"6",3,7
"7",5,8
"8",6,9
"9",9,11
"10",8,12
"11",7,13
"12",12,14
"13",11,15
"14",7,16
"15",16,17
"16",13,19
"17",14,19
"18",12,20
"19",11,21
"20",17,21
"21",20,21
"22",10,22
"23",15,22
"24",14,25
"25",19,25
"26",24,25
"27",19,26
"28",20,26
"29",20,27
"30",16,28
"31",18,28
"32",23,28
"33",21,29
"34",22,31
"35",30,31
"36",27,32
"37",29,32
"38",31,32
"39",28,33
"40",24,34
"41",25,34
"42",26,34
"43",24,35
"44",34,35
"45",34,36
"46",30,37
"47",31,37
