"","x"
"1",2.572
"2",0.788
"3",0.385
"4",1.204
"5",8.281
"6",5.76
"7",7.397
"8",7.608
"9",4.923
"10",8.365
"11",8.723
"12",7.735
"13",9.699
"14",9.669
"15",7.859
"16",8.335
"17",8.802
"18",2.418
"19",8.66
"20",10.258
"21",9.226
"22",10.184
"23",8.742
"24",11.301
"25",8.883
"26",7.013
"27",8.271
"28",1.925
"29",6.789
"30",10.57
"31",8.644
"32",9.655
"33",1.896
"34",8.357
"35",2.783
"36",10.381
"37",11.452
"38",10.029
"39",10.147
"40",2.335
"41",6.359
"42",1.88
"43",8.518
"44",1.895
"45",9.6
"46",5.215
