"","V1","V2"
"1",1,6
"2",2,3
"3",2,9
"4",3,5
"5",3,9
"6",4,8
"7",5,7
"8",6,7
"9",6,16
"10",7,15
"11",8,12
"12",8,13
"13",9,11
"14",9,12
"15",10,23
"16",10,24
"17",11,25
"18",12,21
"19",12,27
"20",13,20
"21",14,22
"22",14,29
"23",15,18
"24",15,22
"25",15,30
"26",15,33
"27",15,36
"28",15,45
"29",16,17
"30",16,19
"31",16,33
"32",17,30
"33",17,31
"34",17,32
"35",18,27
"36",18,33
"37",19,31
"38",20,27
"39",21,25
"40",22,36
"41",23,24
"42",23,26
"43",23,36
"44",27,34
"45",28,35
"46",29,35
"47",30,32
"48",30,33
"49",30,40
"50",31,32
"51",33,43
"52",34,39
"53",35,36
"54",35,50
"55",36,38
"56",36,45
"57",37,38
"58",38,41
"59",38,42
"60",38,48
"61",39,44
"62",39,46
"63",40,45
"64",40,47
"65",42,48
"66",43,47
"67",47,49
"68",49,50
