"","x"
"1",5.241
"2",-0.051
"3",0
"4",-0.012
"5",4.353
"6",5.31
"7",4.936
"8",0
"9",0
"10",0
"11",0.09
"12",-0.137
"13",-0.141
"14",5.675
"15",4.356
"16",6.809
"17",7.101
"18",4.039
"19",7.381
"20",0
"21",0
"22",4.968
"23",0.247
"24",0
"25",0.113
"26",0
"27",0.074
"28",4.543
"29",5.501
"30",6.383
"31",7.431
"32",7.285
"33",5.304
"34",0
"35",4.899
"36",2.843
"37",0
"38",0.119
"39",-0.038
"40",5.478
"41",0.081
"42",-0.002
"43",5.187
"44",0
"45",4.243
"46",0
"47",5.548
"48",0
"49",5.509
"50",6.801
