"","V1","V2"
"1",2,3
"2",1,4
"3",3,5
"4",4,5
"5",5,9
"6",4,10
"7",10,11
"8",9,12
"9",10,13
"10",8,15
"11",9,15
"12",6,16
"13",6,17
"14",16,17
"15",16,18
"16",7,19
"17",12,19
"18",14,19
"19",8,21
"20",9,22
"21",11,22
"22",11,23
"23",13,23
"24",11,24
"25",22,24
"26",23,24
"27",9,25
"28",10,25
"29",12,25
"30",22,25
"31",19,26
"32",20,27
"33",21,27
"34",9,28
"35",15,28
"36",16,28
"37",27,28
"38",28,30
"39",29,30
"40",22,31
"41",30,32
"42",30,33
"43",25,34
"44",9,35
"45",28,35
"46",31,35
"47",31,36
"48",34,36
"49",30,37
"50",33,37
"51",36,38
"52",27,39
"53",38,39
