"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0.232
"8",0.153
"9",0.292
"10",0.077
"11",4.752
"12",6.587
"13",5.172
"14",0
"15",-0.077
"16",-0.099
"17",0.017
"18",4.668
"19",4.654
"20",4.368
"21",4.333
"22",0
"23",4.24
"24",0
"25",3.806
"26",4.757
"27",6.288
"28",5.746
"29",0
"30",6.126
"31",0
"32",-0.05
"33",6.568
"34",5.199
"35",5.792
"36",5.546
"37",6.224
"38",4.502
"39",5.555
"40",5.68
"41",0
"42",0
"43",0
"44",0.216
"45",0.539
"46",5.229
"47",5.694
"48",0.531
"49",-0.015
"50",5.878
"51",6.342
"52",0
