"","weight"
"1",1.0133548246399
"2",0.702951349935043
"3",1.05631434714856
"4",0.957875252922772
"5",0.98384754895214
"6",0.724248575997953
"7",0.890297141549429
"8",0.765963445503224
"9",0.948382306864703
"10",1.0849705065545
"11",3.03118937057143
"12",0.990628083548169
"13",1.17372270965947
"14",0.94642749302969
"15",1.10992837613302
"16",0.786002544916037
"17",0.779053271539943
"18",2.24269057164589
"19",1.62141913133751
"20",2.56519862774842
"21",0.524972380429427
"22",0.509229811071231
"23",2.47759964483498
"24",2.62731821461134
"25",3.3638674170998
"26",3.09882703584235
