"","x"
"1",8.043
"2",8.176
"3",10.404
"4",8.786
"5",7.769
"6",7.713
"7",8.759
"8",11.198
"9",10.845
"10",9.7
"11",7.696
"12",7.319
"13",8.238
"14",12.093
"15",7.856
"16",9.55
"17",10.614
"18",9.736
"19",7.891
"20",10.688
"21",10.443
"22",10.787
"23",11.238
"24",10.65
"25",10.59
"26",8.847
"27",9.199
"28",10.095
"29",12.333
"30",11.628
"31",9.455
"32",8.199
"33",10.262
"34",11.809
"35",9.66
"36",11.756
"37",9.784
"38",9.242
"39",10.495
"40",10.214
"41",10.925
"42",9.395
"43",10.927
"44",8.29
"45",8.26
"46",10.288
"47",11.267
"48",10.131
"49",11.119
"50",9.735
"51",8.714
"52",10.129
"53",10.4
"54",11.166
