"","weight"
"1",1.84702707079007
"2",0.545289831122826
"3",1.47057546556299
"4",1.0133548246399
"5",2.42064227009668
"6",1.38297360784153
"7",0.702951349935043
"8",1.05631434714856
"9",0.957875252922772
"10",0.98384754895214
"11",1.03818880764698
"12",0.895924661918437
"13",0.929843535202612
"14",1.27765253524708
"15",1.3069143047729
"16",0.724248575997953
"17",0.890297141549429
"18",0.765963445503224
"19",0.948382306864703
"20",1.0849705065545
"21",0.990628083548169
"22",1.17372270965947
"23",0.94642749302969
"24",1.10992837613302
"25",0.786002544916037
"26",1.38788508182232
"27",1.44426590382829
"28",0.779053271539943
"29",2.24269057164589
"30",1.62141913133751
"31",2.56519862774842
"32",1.14980694000243
"33",0.524972380429427
"34",0.509229811071231
"35",1.29504787557369
"36",1.5540028955275
"37",0.552124080233038
"38",2.62731821461134
"39",2.34690093463208
"40",1.07289375065227
"41",1.307568736341
"42",1.2011244735757
"43",1.2914724154736
"44",1.35712784946312
"45",1.00097152810959
"46",1.3936699751177
"47",0.991866926546646
"48",1.67300209188886
"49",1.36513882106801
"50",1.26592416847648
"51",1.25159258545745
"52",1.21228874457777
"53",1.54682287240748
"54",1.24832888285394
"55",0.960293705031521
"56",0.893769545029041
"57",1.29391228483303
"58",0.942348661756579
"59",1.55340786644189
"60",1.37443843077768
"61",1.39861538684262
"62",1.29873361404003
"63",1.36592862191722
"64",1.87976620886401
