"","V1","V2"
"1",1,4
"2",2,4
"3",3,5
"4",3,7
"5",7,8
"6",8,9
"7",4,10
"8",6,11
"9",10,11
"10",8,13
"11",9,13
"12",12,13
"13",1,14
"14",10,14
"15",10,15
"16",7,16
"17",5,17
"18",11,17
"19",16,17
"20",6,18
"21",14,19
"22",14,20
"23",17,21
"24",11,22
"25",20,22
"26",16,23
"27",12,24
"28",16,24
"29",20,25
"30",24,25
"31",18,26
"32",21,27
"33",22,27
"34",12,28
"35",18,29
"36",21,29
"37",25,30
"38",27,30
"39",23,31
"40",24,31
"41",24,32
"42",30,33
"43",23,34
"44",29,35
"45",33,35
"46",34,36
"47",32,37
"48",31,38
"49",32,38
"50",33,39
"51",34,39
"52",37,39
"53",34,40
"54",35,40
"55",36,40
"56",39,40
"57",34,41
"58",38,41
