"","weight"
"1",1.02970335545797
"2",0.964222484984153
"3",1.86245644242139
"4",1.27302631600529
"5",1.0429765094889
"6",3.58369747608054
"7",0.826391069662008
"8",0.430967284186986
"9",0.834400982881701
"10",1.55955923233411
"11",1.51683908180729
"12",1.47157867624601
"13",1.75750504981212
"14",3.3267696042095
"15",1.6023760482251
"16",1.79587722352889
"17",1.14962994051378
"18",1.86285603367677
"19",2.24470488071807
"20",2.57030496278303
"21",0.510772943604692
"22",1.22674406465802
"23",4.95679694959772
"24",1.56957605740462
"25",1.09485186215482
"26",0.462623821527446
"27",0.694548486615966
"28",2.04214617455608
"29",1.45087277190991
"30",0.953436416169449
"31",0.573690682821928
"32",1.14060896014193
"33",2.53368585258507
"34",1.49269420798993
"35",1.11414586144002
"36",1.69846177428215
"37",1.67534945642888
"38",1.31540906187461
"39",2.52636418594686
"40",1.69527460869625
"41",1.39459815011169
"42",1.29851030042673
"43",1.31254561849212
"44",1.57165517858341
"45",2.56976216810372
"46",1.43209671465074
"47",1.18191201016111
"48",1.26404272052153
"49",1.45631761625325
