"","x"
"1",11.598
"2",6.366
"3",5.733
"4",6.46
"5",6.081
"6",6.769
"7",6.831
"8",7.354
"9",10.753
"10",7.17
"11",8.786
"12",7.929
"13",10.838
"14",12.016
"15",5.656
"16",6.218
"17",7.961
"18",12.058
"19",8.584
"20",7.974
"21",6.615
"22",7.317
"23",8.691
"24",4.948
"25",7.556
"26",7.757
"27",6.897
"28",11.057
"29",9.833
"30",8.947
"31",7.736
"32",5.209
"33",7.136
"34",5.298
"35",9.237
"36",11.142
"37",11.116
"38",9.075
"39",7.362
"40",7.025
"41",5.2
"42",5.974
"43",2.696
"44",10.266
"45",7.448
"46",5.899
"47",6.323
"48",5.074
"49",4.086
"50",5.654
"51",10.261
"52",6.821
"53",7.459
"54",5.862
"55",7.431
"56",6.878
"57",8.886
