"","x"
"1",6.366
"2",5.733
"3",6.081
"4",6.769
"5",6.831
"6",7.354
"7",7.17
"8",8.786
"9",7.929
"10",10.838
"11",5.656
"12",6.218
"13",7.961
"14",8.584
"15",7.974
"16",6.615
"17",7.317
"18",8.691
"19",4.948
"20",7.556
"21",7.757
"22",6.897
"23",9.833
"24",7.736
"25",0.651
"26",7.136
"27",5.298
"28",9.237
"29",11.142
"30",7.362
"31",7.025
"32",5.2
"33",5.974
"34",2.696
"35",10.266
"36",7.448
"37",5.899
"38",6.323
"39",5.074
"40",1.918
"41",4.086
"42",5.654
"43",6.821
"44",7.459
"45",5.862
"46",6.268
"47",6.878
"48",5.093
"49",1.517
"50",5.111
