"","x"
"1",15.392
"2",13.694
"3",9.623
"4",14.059
"5",11.598
"6",13.54
"7",10.789
"8",6.831
"9",14.711
"10",12.534
"11",15.382
"12",15.259
"13",14.819
"14",11.921
"15",14.366
"16",13.173
"17",7.354
"18",15.781
"19",15.034
"20",14.267
"21",14.278
"22",8.786
"23",13.818
"24",7.929
"25",10.838
"26",12.016
"27",15.849
"28",14.857
"29",13.871
"30",13.821
"31",7.961
"32",12.058
"33",14.197
"34",12.179
"35",7.556
"36",11.057
"37",9.833
"38",8.947
"39",11.228
"40",9.237
"41",11.142
"42",11.116
"43",11.013
"44",9.075
"45",10.266
"46",9.974
"47",10.261
