"","x"
"1",6.081
"2",8.786
"3",7.929
"4",5.656
"5",6.218
"6",7.961
"7",7.974
"8",4.948
"9",7.556
"10",7.757
"11",6.897
"12",9.833
"13",7.736
"14",5.209
"15",0.651
"16",7.136
"17",5.298
"18",11.013
"19",7.362
"20",7.025
"21",5.2
"22",5.974
"23",2.696
"24",9.974
"25",7.448
"26",5.899
"27",6.323
"28",5.074
"29",1.918
"30",4.086
"31",5.654
"32",10.261
"33",3.177
"34",6.821
"35",7.459
"36",5.862
"37",7.431
"38",6.878
"39",6.359
"40",5.093
"41",5.038
"42",7.498
"43",8.886
"44",7.521
"45",8.5
"46",7.296
"47",7.373
"48",8.544
"49",6.963
"50",7.093
