"","x"
"1",11.598
"2",6.366
"3",13.54
"4",10.789
"5",5.733
"6",6.46
"7",6.081
"8",6.769
"9",6.831
"10",13.173
"11",10.753
"12",7.17
"13",8.786
"14",7.929
"15",10.838
"16",10.947
"17",5.656
"18",6.218
"19",12.058
"20",8.584
"21",7.974
"22",6.615
"23",7.317
"24",12.179
"25",4.948
"26",7.556
"27",7.757
"28",6.897
"29",9.833
"30",7.736
"31",5.209
"32",7.136
"33",5.298
"34",9.237
"35",11.142
"36",7.362
"37",7.025
"38",5.2
"39",5.974
"40",10.266
"41",7.448
"42",5.899
"43",6.323
"44",5.074
"45",5.654
"46",6.821
"47",7.459
"48",6.878
"49",6.359
"50",7.296
