"","x"
"1",17.316
"2",17.311
"3",20.735
"4",20.883
"5",22.129
"6",17.336
"7",22.078
"8",22.186
"9",17.391
"10",17.304
"11",19.971
"12",20.05
"13",22.718
"14",19.671
"15",17.556
"16",22.319
"17",17.46
"18",16.881
"19",22.349
"20",20.858
"21",15.059
"22",19.894
"23",15.239
"24",22.315
"25",15.248
"26",20.782
"27",19.966
"28",20.081
"29",19.969
"30",19.931
"31",15.312
"32",20.065
"33",20.005
"34",20.439
"35",18.595
"36",19.093
"37",18.336
"38",19.737
"39",19.613
"40",19.073
"41",18.906
"42",18.52
"43",16.169
"44",19.831
"45",21.828
"46",18.96
