"","x"
"1",20.735
"2",17.391
"3",17.304
"4",20.05
"5",19.671
"6",17.556
"7",16.881
"8",20.858
"9",15.239
"10",15.248
"11",12.259
"12",15.312
"13",12.079
"14",12.229
"15",11.568
"16",18.595
"17",19.093
"18",18.336
"19",14.119
"20",13.916
"21",19.737
"22",19.613
"23",18.906
"24",18.501
"25",11.813
"26",18.52
"27",13.966
"28",16.169
"29",19.831
"30",12.422
"31",12.369
"32",15.96
"33",9.359
"34",15.587
"35",15.556
"36",15.628
"37",15.424
"38",19.208
"39",19.1
"40",19.157
"41",16.569
"42",19.121
"43",19.033
"44",16.309
"45",16.578
"46",19.113
"47",16.421
