"","V1","V2"
"1",1,7
"2",2,4
"3",2,5
"4",2,10
"5",3,7
"6",3,11
"7",4,5
"8",5,9
"9",5,16
"10",6,9
"11",6,17
"12",7,14
"13",7,18
"14",7,24
"15",8,14
"16",10,15
"17",11,16
"18",11,17
"19",11,18
"20",12,13
"21",12,15
"22",12,24
"23",13,28
"24",14,18
"25",14,33
"26",15,19
"27",15,23
"28",16,17
"29",16,19
"30",16,20
"31",17,21
"32",18,22
"33",18,27
"34",19,23
"35",19,25
"36",20,23
"37",20,26
"38",20,27
"39",21,22
"40",21,31
"41",21,35
"42",22,31
"43",23,25
"44",23,26
"45",23,30
"46",24,28
"47",24,32
"48",24,33
"49",25,30
"50",26,27
"51",26,32
"52",27,31
"53",27,37
"54",28,29
"55",28,40
"56",29,33
"57",30,34
"58",31,41
"59",32,36
"60",32,37
"61",33,39
"62",34,42
"63",35,41
"64",36,38
"65",37,39
"66",37,43
"67",38,42
"68",38,43
"69",39,43
"70",39,44
"71",40,44
