"","V1","V2"
"1",1,3
"2",2,3
"3",4,5
"4",3,6
"5",4,7
"6",3,9
"7",6,9
"8",7,10
"9",8,10
"10",8,11
"11",7,12
"12",10,12
"13",11,12
"14",3,13
"15",4,13
"16",10,14
"17",12,14
"18",11,15
"19",12,15
"20",9,16
"21",11,16
"22",15,16
"23",5,17
"24",13,17
"25",17,18
"26",12,19
"27",14,19
"28",16,20
"29",13,21
"30",15,21
"31",6,22
"32",13,22
"33",18,22
"34",19,23
"35",21,24
"36",16,25
"37",21,25
"38",24,26
"39",22,27
"40",25,27
"41",17,28
"42",23,29
"43",26,29
"44",25,30
"45",26,30
"46",27,30
"47",27,31
"48",28,31
