"","V1","V2"
"1",1,6
"2",2,7
"3",2,11
"4",3,8
"5",4,8
"6",4,14
"7",5,9
"8",5,10
"9",5,15
"10",6,11
"11",6,16
"12",7,13
"13",8,12
"14",8,14
"15",9,10
"16",10,21
"17",11,19
"18",11,23
"19",11,29
"20",12,18
"21",13,19
"22",15,20
"23",16,21
"24",16,22
"25",16,23
"26",17,18
"27",17,20
"28",17,29
"29",18,33
"30",19,23
"31",19,37
"32",20,24
"33",20,28
"34",21,22
"35",21,24
"36",21,25
"37",23,26
"38",23,32
"39",24,28
"40",24,30
"41",25,28
"42",25,31
"43",25,32
"44",27,34
"45",28,30
"46",28,31
"47",28,35
"48",29,33
"49",29,36
"50",29,37
"51",30,35
"52",31,32
"53",31,36
"54",32,40
"55",33,34
"56",33,44
"57",34,37
"58",34,41
"59",34,45
"60",35,38
"61",36,39
"62",36,40
"63",37,43
"64",39,42
"65",40,43
"66",40,46
"67",41,45
"68",42,46
"69",43,46
"70",43,47
"71",44,47
"72",44,48
"73",44,49
"74",45,47
