"","V1","V2"
"1",1,3
"2",1,6
"3",2,5
"4",3,11
"5",4,6
"6",4,7
"7",4,12
"8",5,9
"9",5,13
"10",6,7
"11",7,11
"12",7,18
"13",8,11
"14",8,19
"15",9,16
"16",9,20
"17",9,26
"18",10,15
"19",12,17
"20",13,18
"21",13,19
"22",13,20
"23",14,15
"24",14,17
"25",14,26
"26",15,30
"27",16,20
"28",16,34
"29",17,21
"30",17,25
"31",18,19
"32",18,21
"33",18,22
"34",19,23
"35",20,24
"36",20,29
"37",21,25
"38",21,27
"39",22,25
"40",22,28
"41",22,29
"42",23,24
"43",23,32
"44",23,36
"45",24,32
"46",25,27
"47",25,28
"48",25,31
"49",26,30
"50",26,33
"51",26,34
"52",27,31
"53",28,29
"54",28,33
"55",29,32
"56",29,38
"57",31,35
"58",33,37
"59",33,38
"60",35,39
