"","x"
"1",8.037
"2",11.218
"3",10.877
"4",8.136
"5",11.694
"6",11.762
"7",5.056
"8",4.273
"9",9.858
"10",10.554
"11",15.973
"12",6.888
"13",11.247
"14",15.043
"15",10.32
"16",14.666
"17",7.359
"18",6.307
"19",5.084
"20",7.621
"21",6.441
"22",7.381
"23",5.039
"24",7.057
"25",15.097
"26",7.26
"27",11.867
"28",17.332
"29",7.894
"30",7.909
"31",14.451
"32",14.629
"33",7.32
"34",9.531
"35",11.361
"36",2.322
"37",9.47
"38",9.019
"39",15.032
"40",9.207
"41",10.851
"42",16.369
"43",14.65
"44",18.413
"45",4.112
"46",9.196
"47",14.658
