"","x"
"1",18.226
"2",19.138
"3",21.797
"4",0.149
"5",18.876
"6",10.436
"7",11.852
"8",21.287
"9",21.796
"10",21.388
"11",19.27
"12",21.689
"13",22.334
"14",20.583
"15",22.057
"16",19.34
"17",22.095
"18",20.916
"19",22.074
"20",16.252
"21",21.18
"22",21.186
"23",21.818
"24",21.709
"25",17.263
"26",19.722
"27",22.516
"28",19.798
"29",21.146
"30",20.794
"31",21.144
"32",19.552
"33",19.235
"34",20.622
"35",21.79
"36",19.733
"37",21.62
"38",20.959
"39",20.67
"40",19.195
"41",19.678
"42",20.26
"43",20.865
"44",21.546
"45",19.126
"46",20.963
"47",18.623
"48",10.601
"49",18.519
