"","V1","V2"
"1",3,4
"2",1,5
"3",3,5
"4",7,8
"5",4,9
"6",6,9
"7",5,10
"8",9,10
"9",2,13
"10",7,13
"11",9,14
"12",2,15
"13",13,15
"14",10,16
"15",11,17
"16",12,17
"17",11,18
"18",16,18
"19",15,19
"20",17,21
"21",10,22
"22",16,22
"23",8,23
"24",14,23
"25",13,24
"26",15,24
"27",23,25
"28",22,26
"29",23,26
"30",22,27
"31",21,28
"32",27,28
"33",20,29
"34",13,30
"35",15,30
"36",28,30
"37",22,31
"38",26,31
"39",27,31
"40",28,32
"41",29,32
"42",19,33
"43",29,33
"44",28,34
"45",30,34
"46",32,34
"47",34,35
"48",34,36
"49",31,37
"50",25,38
"51",31,38
"52",37,38
"53",35,39
"54",37,39
"55",35,40
"56",36,41
"57",40,41
