"","x"
"1",7.073
"2",0.541
"3",0.268
"4",6.596
"5",0.318
"6",3.426
"7",7.204
"8",8.123
"9",7.31
"10",6.566
"11",7.448
"12",7.752
"13",7.053
"14",-0.012
"15",0.176
"16",-0.186
"17",7.171
"18",6.883
"19",7.358
"20",7.425
"21",5.893
"22",3.274
"23",2.393
"24",7.991
"25",0
"26",6.174
"27",3.412
"28",0
"29",0.056
"30",3.123
"31",-0.048
"32",7.736
"33",0.336
"34",0
"35",0
"36",0.496
"37",5.46
"38",8.001
"39",6.374
"40",7.21
"41",6.724
"42",6.152
"43",0.053
"44",0.008
"45",0.148
"46",0.335
"47",8.598
"48",6.303
"49",6.67
"50",6.212
"51",6.511
"52",1.595
"53",0
"54",0.463
"55",0.377
"56",0.486
"57",7.981
"58",6.955
"59",0
"60",0.757
"61",-0.156
"62",0
