"","V1","V2"
"1",2,4
"2",3,4
"3",5,6
"4",3,7
"5",4,8
"6",7,8
"7",1,9
"8",5,10
"9",6,10
"10",9,11
"11",10,11
"12",9,12
"13",8,13
"14",7,14
"15",4,16
"16",13,16
"17",11,17
"18",15,18
"19",13,19
"20",14,20
"21",16,20
"22",14,21
"23",15,21
"24",17,21
"25",10,22
"26",10,23
"27",10,24
"28",22,24
"29",17,25
"30",20,25
"31",15,26
"32",21,26
"33",26,27
"34",27,28
"35",28,29
"36",11,30
"37",28,30
"38",11,32
"39",30,32
"40",31,33
"41",31,36
"42",32,36
"43",33,36
"44",25,37
"45",30,37
"46",32,37
"47",34,38
"48",27,39
"49",39,40
"50",39,41
"51",35,44
"52",38,45
"53",37,46
"54",41,46
"55",44,46
"56",37,47
"57",38,47
"58",42,48
"59",47,48
"60",30,49
"61",32,49
"62",43,49
"63",36,50
"64",43,51
"65",49,51
"66",48,52
"67",40,53
"68",44,53
"69",46,53
"70",44,54
"71",47,55
"72",52,56
"73",55,56
"74",36,57
"75",55,58
"76",53,59
"77",54,59
"78",53,60
