"","x"
"1",6.596
"2",0.318
"3",3.426
"4",8.123
"5",7.685
"6",6.566
"7",7.752
"8",7.053
"9",7.171
"10",6.883
"11",7.358
"12",8.292
"13",7.425
"14",5.893
"15",3.274
"16",2.393
"17",7.991
"18",6.174
"19",3.412
"20",0
"21",3.123
"22",-0.048
"23",8.683
"24",7.736
"25",0.336
"26",5.46
"27",8.001
"28",6.374
"29",7.21
"30",7.432
"31",6.724
"32",6.152
"33",7.231
"34",0.335
"35",8.598
"36",6.303
"37",8.607
"38",6.67
"39",6.212
"40",6.511
"41",1.595
"42",0.377
"43",0.486
"44",6.316
"45",8.871
"46",7.981
"47",7.606
"48",9.007
"49",8.917
"50",7.033
"51",6.955
"52",5.859
"53",0
"54",8.689
"55",9.274
"56",7.415
"57",9.797
"58",8.407
"59",7.233
