"","x"
"1",0
"2",7.073
"3",7.391
"4",7.408
"5",0.419
"6",0.541
"7",0.268
"8",0.272
"9",8.656
"10",7.804
"11",6.596
"12",0
"13",0.318
"14",3.426
"15",7.204
"16",8.123
"17",7.31
"18",7.685
"19",6.566
"20",7.711
"21",7.448
"22",7.752
"23",7.053
"24",-0.012
"25",0.176
"26",7.24
"27",0
"28",0.168
"29",0
"30",-0.186
"31",-0.036
"32",8.598
"33",0.02
"34",7.171
"35",6.883
"36",5.893
"37",3.274
"38",2.393
"39",6.174
"40",8.449
"41",-0.018
"42",3.412
"43",0
"44",3.123
"45",0.093
"46",0
"47",-0.048
"48",0
"49",0
"50",0.336
"51",0
"52",0.496
"53",5.46
"54",8.001
"55",6.374
"56",6.152
"57",0.148
"58",0.335
"59",0.072
"60",8.598
"61",6.67
"62",6.212
"63",6.511
"64",1.595
"65",0.463
"66",0.377
"67",0.486
"68",7.981
"69",6.955
"70",0
"71",0.757
"72",-0.156
"73",0.055
"74",0.219
