"","x"
"1",0
"2",0
"3",7.073
"4",7.408
"5",0.419
"6",0.541
"7",0.268
"8",0.272
"9",6.596
"10",0
"11",0
"12",0.27
"13",0.318
"14",0
"15",3.426
"16",7.204
"17",8.123
"18",7.31
"19",6.566
"20",7.711
"21",7.752
"22",7.053
"23",-0.012
"24",0.176
"25",7.24
"26",-0.058
"27",0
"28",0.168
"29",0
"30",-0.186
"31",-0.036
"32",7.171
"33",6.883
"34",5.893
"35",3.274
"36",2.393
"37",0
"38",-0.018
"39",-0.258
"40",3.412
"41",0
"42",3.123
"43",0.093
"44",-0.048
"45",0
"46",0.336
"47",0
"48",0
"49",5.46
"50",0.335
"51",6.67
"52",6.212
"53",1.595
"54",0.377
"55",0.486
"56",0
