"","V1","V2"
"1",1,3
"2",1,7
"3",2,14
"4",3,8
"5",4,9
"6",4,14
"7",5,6
"8",5,11
"9",5,13
"10",6,17
"11",7,14
"12",7,25
"13",8,10
"14",8,16
"15",9,13
"16",9,15
"17",11,18
"18",12,18
"19",13,20
"20",16,21
"21",16,25
"22",16,33
"23",17,26
"24",17,28
"25",18,23
"26",18,26
"27",18,27
"28",19,21
"29",19,24
"30",20,24
"31",20,26
"32",20,30
"33",21,22
"34",21,25
"35",23,40
"36",24,25
"37",24,37
"38",25,29
"39",26,31
"40",27,28
"41",28,31
"42",29,33
"43",29,35
"44",30,34
"45",31,36
"46",31,44
"47",32,38
"48",33,41
"49",34,39
"50",34,40
"51",34,45
"52",35,37
"53",35,38
"54",36,39
"55",36,40
"56",36,43
"57",37,39
"58",37,42
"59",38,41
"60",38,47
"61",38,50
"62",40,44
"63",41,48
"64",41,50
"65",42,49
"66",42,52
"67",43,46
"68",46,52
"69",48,49
"70",49,51
"71",51,53
"72",52,53
"73",52,54
"74",52,55
