"","V1","V2"
"1",1,2
"2",2,5
"3",3,6
"4",4,8
"5",6,9
"6",7,9
"7",9,10
"8",7,11
"9",8,11
"10",2,12
"11",6,12
"12",9,12
"13",11,12
"14",8,13
"15",12,14
"16",8,15
"17",13,16
"18",6,18
"19",14,18
"20",15,19
"21",14,20
"22",16,21
"23",11,22
"24",20,22
"25",17,23
"26",20,23
"27",19,24
"28",21,24
"29",22,24
"30",19,25
"31",21,25
"32",18,26
"33",23,26
"34",22,27
"35",21,28
"36",16,29
"37",25,29
"38",19,30
"39",28,31
"40",23,32
"41",26,33
"42",17,34
"43",28,35
"44",29,35
"45",31,35
"46",32,35
"47",27,36
"48",33,36
"49",32,37
"50",34,37
"51",34,38
"52",23,39
"53",26,39
"54",36,40
"55",27,41
"56",31,41
"57",34,42
"58",38,42
"59",39,42
"60",40,43
"61",41,43
"62",41,44
"63",41,45
"64",35,46
"65",37,46
