"","x"
"1",5.939
"2",7.72
"3",6.833
"4",2.654
"5",0.427
"6",8.239
"7",5.233
"8",5.174
"9",9.592
"10",7.295
"11",8.929
"12",5.761
"13",8.533
"14",8.32
"15",5.401
"16",2.715
"17",2.844
"18",7.915
"19",7.837
"20",5.072
"21",5.774
"22",6.971
"23",7.815
"24",6.945
"25",6.499
"26",7.325
"27",6.064
"28",7.573
"29",6.42
"30",6.775
"31",7.671
"32",6.417
"33",5.314
"34",7.777
"35",6.897
"36",5.599
"37",8.609
"38",7.373
"39",7.897
"40",6.988
"41",6.027
"42",8.714
"43",6.31
"44",9.258
"45",8.358
"46",8.211
"47",9.58
"48",7.881
"49",8.376
"50",5.14
