"","V1","V2"
"1",1,3
"2",1,5
"3",3,6
"4",6,7
"5",2,9
"6",4,9
"7",5,9
"8",6,10
"9",8,12
"10",10,13
"11",11,13
"12",13,14
"13",11,15
"14",12,15
"15",5,16
"16",10,16
"17",13,16
"18",15,16
"19",12,17
"20",16,18
"21",12,19
"22",10,21
"23",18,21
"24",19,22
"25",18,23
"26",15,25
"27",23,25
"28",20,26
"29",23,26
"30",22,27
"31",24,27
"32",25,27
"33",21,28
"34",26,28
"35",25,29
"36",26,30
"37",28,31
"38",20,32
"39",30,33
"40",29,34
"41",31,34
"42",30,35
"43",32,35
"44",26,36
"45",28,36
"46",29,37
"47",32,38
"48",36,38
