"","x"
"1",5.939
"2",6.195
"3",6.476
"4",4.928
"5",6.833
"6",2.654
"7",0.422
"8",0.427
"9",5.233
"10",5.174
"11",7.295
"12",5.761
"13",8.533
"14",5.401
"15",2.715
"16",0.559
"17",0.344
"18",2.844
"19",7.837
"20",5.072
"21",5.774
"22",7.815
"23",6.945
"24",6.499
"25",7.325
"26",6.064
"27",7.573
"28",6.42
"29",6.775
"30",7.671
"31",6.417
"32",5.314
"33",7.777
"34",6.897
"35",5.599
"36",4.363
"37",7.897
"38",6.988
"39",6.027
"40",4.465
"41",6.31
"42",8.358
"43",9.58
"44",7.881
"45",8.376
"46",5.14
