"","weight"
"1",1.61301781131569
"2",0.361491355321341
"3",0.567380824628805
"4",0.858091487299319
"5",0.351504879266357
"6",0.783909689006748
"7",0.819392457891317
"8",0.538673370403043
"9",0.266129667824
"10",0.269733794473624
"11",1.69759270681976
"12",1.61619412228771
"13",1.70190195358615
"14",0.209687863457487
"15",1.67445483657793
"16",0.497492713647744
"17",1.02142038366822
"18",0.727722859308612
"19",1.15400389936066
"20",0.150279738862392
"21",0.428208618334352
"22",1.18593591728707
"23",0.515178610023778
"24",0.513708088534755
"25",0.586941223786981
"26",0.557042188737389
"27",0.586931342434862
"28",0.275314729261129
"29",0.966382946786527
"30",1.69218675043188
"31",1.70581249870471
"32",0.824012305750294
"33",0.710771412008148
"34",0.453171049776959
