"","x"
"1",10.982
"2",14.205
"3",14.636
"4",14.721
"5",15.109
"6",14.361
"7",15.213
"8",13.339
"9",15.118
"10",14.871
"11",14.668
"12",16.152
"13",11.82
"14",13.481
"15",11.474
"16",12.214
"17",7.003
"18",11.244
"19",13.325
"20",15.31
"21",11.771
"22",6.245
"23",9.455
"24",13.978
"25",12.44
"26",8.818
"27",11.056
"28",13.856
"29",13.63
"30",8.207
"31",14.425
"32",8.875
"33",9.399
"34",10.83
"35",12.508
"36",8.403
"37",7.78
"38",12.132
"39",9.221
"40",8.922
"41",11.849
"42",10.883
"43",10.782
"44",11.694
"45",7.948
"46",10.836
