"","x"
"1",10.982
"2",15.109
"3",14.688
"4",13.934
"5",14.335
"6",14.435
"7",13.316
"8",14.552
"9",11.82
"10",13.481
"11",11.474
"12",12.214
"13",6.11
"14",5.237
"15",7.003
"16",11.244
"17",11.771
"18",6.245
"19",9.455
"20",12.44
"21",6.397
"22",8.818
"23",6.528
"24",8.207
"25",6.584
"26",8.875
"27",8.393
"28",8.403
"29",7.78
"30",9.364
"31",7.791
"32",6.686
"33",10.883
"34",11.387
"35",10.782
"36",10.71
"37",7.948
"38",10.836
"39",12.626
"40",10.468
"41",10.71
"42",10.737
"43",10.667
"44",14.445
"45",11.823
"46",11.542
"47",10.71
