"","V1","V2"
"1",1,2
"2",3,5
"3",2,8
"4",7,8
"5",4,9
"6",5,10
"7",5,11
"8",8,11
"9",9,11
"10",6,12
"11",7,12
"12",2,13
"13",8,13
"14",1,14
"15",13,14
"16",11,15
"17",9,16
"18",15,17
"19",15,18
"20",12,19
"21",12,20
"22",13,21
"23",14,22
"24",13,23
"25",21,23
"26",22,24
"27",19,25
"28",20,25
"29",20,26
"30",23,26
"31",21,27
"32",22,27
"33",24,28
"34",26,29
"35",29,31
"36",29,32
"37",23,34
"38",27,35
"39",33,36
"40",34,36
"41",30,37
"42",34,37
"43",35,37
"44",29,38
"45",35,39
"46",37,40
"47",36,41
